userName,Review,Rating
Moe Man,Cant download the app??,1
Ernesto Monje,Best way to arrive to Canada and take care of yourself and others,5
Amir 001,"I personally think this aap is very easy to use, you may not be able to scan your passport, however there is an option to put passport detail manually. All in all great app.",5
Jen James,Easy to navigate.,5
Miral Desai,great app! easy going for travellers to submit their information,5
Atreyee Chatterjee,really easy to use and is helpful for stopping the spread of covid.,5
Mike Shaw,They can't even answer your questions bad developers !!! And programmers fix your app,1
Daniel Tardif,"Would be nice to have an icon of this app after installing it, I can only start the program from the Google app search bar.",2
RY Singleton,smooth. simple,4
Revbryon 701,Baaaa-baaaa-baaaa. (edited) needed one more a in the last baaaa),1
Ryan Ford,you can't save your personal data so you have to do it all over again the next day!!!,3
Rahman Ali,Arrive can app is easy to use. That's 🍁 Canada.,5
jacques juneau,the app should point out to where is the error instead of just showing error when submitting,4
B Hoff,Stop this nonsense now.,1
jaimin patel,it's good,5
Renato Conde,nice,5
Hesham Elbarrad,comprehensive and easy to fill,5
Matthew Lang,"The dumbest App ever. I'm a daily crosser of the border. We are essential workers, exempt from quarantine. This week we were told that we must use this App! The app doesn't remember who we are. I need to enter my name EVERY Time we cross the border (every day). My birthday EVERY TIME. My passport info, EVERY TIME. My home address EVERY TIME. My wife's name EVERY TIME. Her Birthday EVERY TIME. Have you noticed a pattern here? This App is absurd. CBSA already has all our info. STOP this please!",1
Deepak Gupta,very quick and easy,5
Steve Powers,Works when it wants garbage!!!!!,1
Bryan Noseworthy,app is ok. Had issues inputting my address....kept getting giberish data showing. had to type address in another app...then copy/paste. very annoying. better off using website.,3
Manpreet Maan07,I couldn't even login in arrive can.when i type my email id and password it stars loading and then login failed. And also provide that check your email adress and password and that your device is connected to the internet.i also changed my password but i failed to login Pls fix this issue as soon you can so that i can easily access with officials and fill necessary information Thanking you,1
Tina Dunsmore,"when traveling by car you can only estimate the time, so you might enter early or later.",4
Gangadhar Vaidy,easy to use. Information gathered from your docs. Nice to reduce questions at the border,5
Rajiv Sharma,excellent app,5
Jean Choiselat,App doesn't work. Won't even let you create an account. Samsung note 9,1
Carl Wintermeyer,scan option doesn't work,3
MIKE & JO-ANN CASKEY,very easy to use,5
Tasha Richards,very user friendly,4
DAMANPREET KAUR,very good,5
Silver Leaf,"Every time code 4 mistakes, French version works perfect, English very bad",1
Jeremy Wrinkle,Doesn't have a few boarder crossings or uses names unknown to anyone. Also will say your document number is wrong when entering manually.,1
Amrik Singh,easy to use,5
Terry Gersdorf,very easy to use,5
Amanuel Kidane,I have arrived in Toronto yesterday morning I tried to notify but I can't get because my phone number not working,5
Laura May Sauve,super easy and user friendly!,5
Greg Bie,"First version I used worked without a hitch. (it would have been worthy of 5 stars.) Entered my information within a minute or two. Each update has become more cumbersome, and now it no longer saves any of my personal information (Passport info, name, cellphone number, etc.) Having to re-enter all this personal information every time is obnoxious (I have to use the app 5 times a week.) As if the egregious government overreach of this wasn't already bad enough...",3
Vanessa Ascher,Straight-forward and easy to use. It seems that the information is not always synced since I still received e-mail reminders after having answered the questions for that day.,4
Khatam Zafar,very good,5
HARSH PATEL,good,5
Helu,Just updated the app and nothing has changed. I'm just one of many truck driver that is crossing multiple times a week. Why on the World do we have to enter our credentials every fricking time? And don't tell me to delete and reinstall the app! Ain't working. Have a lot of coworkers that complain about the same issue.,1
Gurratan Singh,very good,5
Randy Mcbride,it flag you,1
Victor Titze,OK,5
Skyler,Does what it has to do without making it a headache.,5
Wallis I,excellent,5
Scott Linderleaf,Very Easy,5
Ravinder Kaur,working is smooth no ads no bugs,5
Giuseppe Iannitto,Can't download for no reason... Not sure what to do.,1
Steve Watson,Quite easy to use and asks basic questions. Doesn't take too long to complete. It even helps by showing pop up picklists for some entries!,4
Varun Batra,Best app,5
Dan Scharf,Forcing us to install this before being allowed to board the flight goes against our charter of Rights and freedoms.,1
Leon St.Hilaire,"App didn't work for me at Emerson, it said no internet connection!",1
Jim Laurance,"Easy to use, we'll have to wait on how it goes at the border.",5
Karan Taneja,straight forward and easy to use,5
Ali Ahmed,professional,5
Rafaqat Ullah,very organized app. no issues at all,5
Mike Braun,"Setup was fine. Cannot do daily check-ins, no push notification Recieved no emial other that initial set up Recieved. Using phone checkin is a waste of time.. Please fix",2
